,ID_start,ID_end,connexion capacity
1074,LAX,SVO,7397
1075,LAX,SYD,7397
1076,LAX,TPE,8897
1077,LAX,YYZ,8897
1078,MEL,ADL,1809
1079,MEL,AKL,3748
1080,MEL,BKK,11309
1081,MEL,CAN,11309
1082,MEL,CBR,415
1083,MEL,CGK,6622
1084,MEL,DEL,10601
1085,MEL,DOH,11309
1086,MEL,DXB,11309
1087,MEL,HKG,11309
1088,MEL,KUL,11309
1089,MEL,LAX,11309
1090,MEL,MNL,7152
1091,MEL,PVG,11309
1092,MEL,SGN,7152
1093,MEL,SIN,11309
1094,MEL,SYD,9402
1095,PVG,ADD,5531
1096,PVG,AKL,3395
1097,PVG,AMS,10243
1098,PVG,BKK,10243
1099,PVG,CAN,10243
1100,PVG,CDG,10243
1101,PVG,CGK,5999
1102,PVG,CKG,4635
1103,PVG,DEL,9603
1104,PVG,DOH,10243
1105,PVG,DXB,10243
1106,PVG,EWR,10243
1107,PVG,FRA,10243
1108,PVG,HKG,10243
1109,PVG,ICN,10243
1110,PVG,IST,10243
1111,PVG,JFK,10243
1112,PVG,KMG,4635
1113,PVG,KUL,10243
1114,PVG,LAX,10243
1115,PVG,LHR,10243
1116,PVG,MEL,5077
1117,PVG,MNL,6478
1118,PVG,ORD,10243
1119,PVG,PEK,10243
1120,PVG,SEA,9603
1121,PVG,SFO,10243
1122,PVG,SGN,6478
1123,PVG,SIN,10243
1124,PVG,SVO,8516
1125,PVG,SYD,8516
1126,PVG,SZX,3395
1127,PVG,TPE,10243
1128,PVG,XIY,3011
1129,PVG,YYZ,10243
1130,SCL,AKL,3180
1131,SCL,ATL,9597
1132,SCL,BOG,5182
1133,SCL,CDG,9597
1134,SCL,DFW,9597
1135,SCL,EZE,4756
1136,SCL,GRU,9597
1137,SCL,JFK,9597
1138,SCL,LIM,4756
1139,SCL,MAD,9597
1140,SCL,MEX,8483
1141,SCL,MIA,9597
1142,SCL,SYD,7979
1143,SCL,YYZ,9597
1144,SFO,AKL,3681
1145,SFO,AMS,11107
1146,SFO,ATL,11107
1147,SFO,BOS,8104
1148,SFO,CDG,11107
1149,SFO,CLT,7558
1150,SFO,DEN,6504
1151,SFO,DFW,11107
1152,SFO,DXB,11107
1153,SFO,EWR,11107
1154,SFO,FRA,11107
1155,SFO,HKG,11107
1156,SFO,HND,5505
1157,SFO,IAH,11107
1158,SFO,ICN,11107
1159,SFO,JFK,11107
1160,SFO,LAS,7558
1161,SFO,LAX,11107
1162,SFO,LHR,11107
1163,SFO,MCO,7558
1164,SFO,MEX,9817
1165,SFO,MIA,11107
1166,SFO,MNL,7024
1167,SFO,ORD,11107
1168,SFO,PEK,11107
1169,SFO,PHX,5998
1170,SFO,PVG,11107
1171,SFO,SEA,10412
1172,SFO,SYD,9234
1173,SFO,TPE,11107
1174,SFO,YYZ,11107
1175,SIN,ADL,1931
1176,SIN,AKL,4001
1177,SIN,AMS,12074
1178,SIN,BCN,8809
1179,SIN,BKK,12074
1180,SIN,BOM,7070
1181,SIN,CAN,12074
1182,SIN,CDG,12074
1183,SIN,CGK,7070
1184,SIN,CKG,5464
1185,SIN,DEL,11318
1186,SIN,DMK,3114
1187,SIN,DOH,12074
1188,SIN,DXB,12074
1189,SIN,FRA,12074
1190,SIN,HGH,4472
1191,SIN,HKG,12074
1192,SIN,HND,5984
1193,SIN,ICN,12074
1194,SIN,IST,12074
1195,SIN,JED,10672
1196,SIN,JNB,8216
1197,SIN,KMG,5464
1198,SIN,KUL,12074
1199,SIN,LHR,12074
1200,SIN,MEL,5984
1201,SIN,MNL,7636
1202,SIN,PEK,12074
1203,SIN,PVG,12074
1204,SIN,SGN,7636
1205,SIN,SYD,10038
1206,SIN,SZX,4001
1207,SIN,TPE,12074
1208,SYD,ADL,2178
1209,SYD,AKL,4513
1210,SYD,BKK,13617
1211,SYD,CAN,13617
1212,SYD,CBR,500
1213,SYD,CGK,7974
1214,SYD,CKG,6162
1215,SYD,DEL,12765
1216,SYD,DFW,13617
1217,SYD,DXB,13617
1218,SYD,HKG,13617
1219,SYD,ICN,13617
1220,SYD,JNB,9266
1221,SYD,KUL,13617
1222,SYD,LAX,13617
1223,SYD,MEL,6749
1224,SYD,MNL,8612
1225,SYD,PEK,13617
1226,SYD,PVG,13617
1227,SYD,SCL,5044
1228,SYD,SFO,13617
1229,SYD,SGN,8612
1230,SYD,SIN,13617
1231,SYD,TPE,13617
1232,BCN,ALG,4413
1233,BCN,AMS,11914
1234,BCN,BOG,6433
1235,BCN,CAI,11169
1236,BCN,CDG,11914
1237,BCN,CMN,5905
1238,BCN,DOH,11914
1239,BCN,DXB,11914
1240,BCN,EWR,11914
1241,BCN,EZE,5905
1242,BCN,FRA,11914
1243,BCN,GRU,11914
1244,BCN,IST,11914
1245,BCN,JFK,11914
1246,BCN,LGW,4413
1247,BCN,LHR,11914
1248,BCN,MAD,11914
1249,BCN,MIA,11914
1250,BCN,SIN,11914
1251,BCN,SVO,9905
1252,BCN,TUN,3948
1253,BCN,YYZ,11914
1254,CAI,ADD,7586
1255,CAI,ALG,5203
1256,CAI,AMS,14048
1257,CAI,BCN,10250
1258,CAI,BKK,14048
1259,CAI,BOM,8227
1260,CAI,CAN,14048
1261,CAI,CDG,14048
1262,CAI,CGK,8227
1263,CAI,CMN,6962
1264,CAI,DOH,14048
1265,CAI,DXB,14048
1266,CAI,FRA,14048
1267,CAI,HRG,1110
1268,CAI,IST,14048
1269,CAI,JED,12417
1270,CAI,JFK,14048
1271,CAI,JNB,9559
1272,CAI,LHR,14048
1273,CAI,LOS,6357
1274,CAI,MAD,14048
1275,CAI,NBO,6357
1276,CAI,PEK,14048
1277,CAI,SVO,11679
1278,CAI,TUN,4656
1279,CAI,YYZ,14048
1280,CDG,ADD,3860
1281,CDG,ALG,2648
1282,CDG,AMS,7148
1283,CDG,ATL,7148
1284,CDG,BCN,5216
1285,CDG,BKK,7148
1286,CDG,BOG,3860
1287,CDG,BOM,4186
1288,CDG,BOS,5216
1289,CDG,BSB,742
1290,CDG,CAI,6701
1291,CDG,CAN,7148
1292,CDG,CLT,4864
1293,CDG,CMN,3543
1294,CDG,DEL,6701
1295,CDG,DFW,7148
1296,CDG,DOH,7148
1297,CDG,DXB,7148
1298,CDG,EWR,7148
1299,CDG,EZE,3543
1300,CDG,FRA,7148
1301,CDG,GRU,7148
1302,CDG,HKG,7148
1303,CDG,HND,3543
1304,CDG,IAH,7148
1305,CDG,ICN,7148
1306,CDG,IST,7148
1307,CDG,JED,6318
1308,CDG,JFK,7148
1309,CDG,JNB,4864
1310,CDG,KUL,7148
1311,CDG,LAX,7148
1312,CDG,LGW,2648
1313,CDG,LHR,7148
1314,CDG,LIM,3543
1315,CDG,LOS,3235
1316,CDG,MAD,7148
1317,CDG,MEX,6318
1318,CDG,MIA,7148
1319,CDG,NBO,3235
1320,CDG,ORD,7148
1321,CDG,PEK,7148
1322,CDG,PVG,7148
1323,CDG,SCL,2648
1324,CDG,SEA,6701
1325,CDG,SFO,7148
1326,CDG,SGN,4521
1327,CDG,SIN,7148
1328,CDG,SVO,5943
1329,CDG,TPE,7148
1330,CDG,TUN,2369
1331,CDG,YYZ,7148
1332,CMN,ALG,3810
1333,CMN,AMS,10286
1334,CMN,BCN,7505
1335,CMN,CAI,9643
1336,CMN,CDG,10286
1337,CMN,DOH,10286
1338,CMN,DXB,10286
1339,CMN,FRA,10286
1340,CMN,GRU,10286
1341,CMN,IST,10286
1342,CMN,JED,9092
1343,CMN,JFK,10286
1344,CMN,LGW,3810
1345,CMN,LHR,10286
1346,CMN,MAD,10286
1347,CMN,SVO,8552
1348,CMN,TUN,3409
1349,DOH,ADD,5479
1350,DOH,ALG,3758
1351,DOH,AMS,10146
1352,DOH,BCN,7403
1353,DOH,BKK,10146
1354,DOH,BOM,5942
1355,DOH,CAI,9511
1356,DOH,CAN,10146
1357,DOH,CDG,10146
1358,DOH,CGK,5942
1359,DOH,CKG,4591
1360,DOH,CMN,5029
1361,DOH,DEL,9511
1362,DOH,DXB,10146
1363,DOH,FRA,10146
1364,DOH,GRU,10146
1365,DOH,HGH,3758
1366,DOH,HKG,10146
1367,DOH,IAH,10146
1368,DOH,ICN,10146
1369,DOH,IST,10146
1370,DOH,JED,8968
1371,DOH,JFK,10146
1372,DOH,JNB,6904
1373,DOH,KUL,10146
1374,DOH,LHR,10146
1375,DOH,LOS,4591
1376,DOH,MAD,10146
1377,DOH,MEL,5029
1378,DOH,MNL,6417
1379,DOH,NBO,4591
1380,DOH,ORD,10146
1381,DOH,PEK,10146
1382,DOH,PVG,10146
1383,DOH,SGN,6417
1384,DOH,SIN,10146
1385,DOH,TUN,3362
1386,DXB,ADD,4193
1387,DXB,ADL,1242
1388,DXB,ALG,2876
1389,DXB,AMS,7765
1390,DXB,ATL,7765
1391,DXB,BCN,5666
1392,DXB,BKK,7765
1393,DXB,BOM,4547
1394,DXB,BOS,5666
1395,DXB,CAI,7280
1396,DXB,CAN,7765
1397,DXB,CDG,7765
1398,DXB,CGK,4547
1399,DXB,CMN,3848
1400,DXB,CPT,613
1401,DXB,DEL,7280
1402,DXB,DFW,7765
1403,DXB,DOH,7765
1404,DXB,FRA,7765
1405,DXB,GRU,7765
1406,DXB,HKG,7765
1407,DXB,HND,3848
1408,DXB,IAH,7765
1409,DXB,ICN,7765
1410,DXB,IST,7765
1411,DXB,JED,6864
1412,DXB,JFK,7765
1413,DXB,JNB,5284
1414,DXB,KMG,3514
1415,DXB,KUL,7765
1416,DXB,LAX,7765
1417,DXB,LGW,2876
1418,DXB,LHR,7765
1419,DXB,LOS,3514
1420,DXB,MAD,7765
1421,DXB,MEL,3848
1422,DXB,MNL,4911
1423,DXB,NBO,3514
1424,DXB,PEK,7765
1425,DXB,PVG,7765
1426,DXB,SEA,7280
1427,DXB,SFO,7765
1428,DXB,SGN,4911
1429,DXB,SIN,7765
1430,DXB,SVO,6456
1431,DXB,SYD,6456
1432,DXB,TPE,7765
1433,DXB,TUN,2573
1434,DXB,YYZ,7765
1435,FRA,ADD,3889
1436,FRA,ALG,2668
1437,FRA,AMS,7203
1438,FRA,ATL,7203
1439,FRA,BCN,5255
1440,FRA,BKK,7203
1441,FRA,BOG,3889
1442,FRA,BOM,4218
1443,FRA,BOS,5255
1444,FRA,CAI,6752
1445,FRA,CDG,7203
1446,FRA,CLT,4901
1447,FRA,CMN,3570
1448,FRA,DEL,6752
1449,FRA,DEN,4218
1450,FRA,DFW,7203
1451,FRA,DOH,7203
1452,FRA,DXB,7203
1453,FRA,EWR,7203
1454,FRA,EZE,3570
1455,FRA,GRU,7203
1456,FRA,HKG,7203
1457,FRA,HND,3570
1458,FRA,HRG,569
1459,FRA,IAH,7203
1460,FRA,ICN,7203
1461,FRA,IST,7203
1462,FRA,JED,6366
1463,FRA,JFK,7203
1464,FRA,JNB,4901
1465,FRA,KUL,7203
1466,FRA,LAS,4901
1467,FRA,LAX,7203
1468,FRA,LHR,7203
1469,FRA,LOS,3259
1470,FRA,MAD,7203
1471,FRA,MCO,4901
1472,FRA,MEX,6366
1473,FRA,MIA,7203
1474,FRA,NBO,3259
1475,FRA,ORD,7203
1476,FRA,PEK,7203
1477,FRA,PVG,7203
1478,FRA,SEA,6752
1479,FRA,SFO,7203
1480,FRA,SGN,4555
1481,FRA,SIN,7203
1482,FRA,SVO,5988
1483,FRA,TPE,7203
1484,FRA,TUN,2387
1485,FRA,YYZ,7203
1486,IST,ADD,5458
1487,IST,ALG,3744
1488,IST,AMS,10108
1489,IST,BCN,7375
1490,IST,BKK,10108
1491,IST,BOM,5919
1492,IST,CAI,9476
1493,IST,CAN,10108
1494,IST,CDG,10108
1495,IST,CMN,5010
1496,IST,DEL,9476
1497,IST,DOH,10108
1498,IST,DXB,10108
1499,IST,FRA,10108
1500,IST,GRU,10108
1501,IST,HKG,10108
1502,IST,HRG,799
1503,IST,IAH,10108
1504,IST,ICN,10108
1505,IST,JED,8934
1506,IST,JFK,10108
1507,IST,JNB,6878
1508,IST,KUL,10108
1509,IST,LAX,10108
1510,IST,LGW,3744
1511,IST,LHR,10108
1512,IST,LOS,4574
1513,IST,MAD,10108
1514,IST,NBO,4574
1515,IST,ORD,10108
1516,IST,PEK,10108
1517,IST,PVG,10108
1518,IST,SIN,10108
1519,IST,SVO,8404
1520,IST,TUN,3350
1521,IST,YYZ,10108
1522,JED,ADD,7188
1523,JED,ALG,4930
1524,JED,BOM,7795
1525,JED,CAI,12479
1526,JED,CAN,13311
1527,JED,CDG,13311
1528,JED,CGK,7795
1529,JED,CMN,6597
1530,JED,DEL,12479
1531,JED,DOH,13311
1532,JED,DXB,13311
1533,JED,FRA,13311
1534,JED,IST,13311
1535,JED,JFK,13311
1536,JED,JNB,9058
1537,JED,KUL,13311
1538,JED,LAX,13311
1539,JED,LGW,4930
1540,JED,LHR,13311
1541,JED,MAD,13311
1542,JED,MNL,8419
1543,JED,NBO,6024
1544,JED,SIN,13311
1545,JED,TUN,4411
1546,JED,YYZ,13311
1547,LGW,ALG,3769
1548,LGW,AMS,10176
1549,LGW,BCN,7425
1550,LGW,CDG,10176
1551,LGW,CMN,5043
1552,LGW,DXB,10176
1553,LGW,HRG,804
1554,LGW,IST,10176
1555,LGW,JED,8994
1556,LGW,LAS,6924
1557,LGW,MAD,10176
1558,LGW,MCO,6924
1559,LGW,PEK,10176
1560,LGW,YYZ,10176
1561,LHR,ADD,3954
1562,LHR,ALG,2712
1563,LHR,AMS,7322
1564,LHR,ATL,7322
1565,LHR,BCN,5343
1566,LHR,BKK,7322
1567,LHR,BOM,4288
1568,LHR,BOS,5343
1569,LHR,CAI,6864
1570,LHR,CAN,7322
1571,LHR,CDG,7322
1572,LHR,CLT,4982
1573,LHR,CMN,3629
1574,LHR,CPT,578
1575,LHR,DEL,6864
1576,LHR,DEN,4288
1577,LHR,DFW,7322
1578,LHR,DOH,7322
1579,LHR,DXB,7322
1580,LHR,EWR,7322
1581,LHR,EZE,3629
1582,LHR,FRA,7322
1583,LHR,GRU,7322
1584,LHR,HKG,7322
1585,LHR,HND,3629
1586,LHR,IAH,7322
1587,LHR,ICN,7322
1588,LHR,IST,7322
1589,LHR,JED,6472
1590,LHR,JFK,7322
1591,LHR,JNB,4982
1592,LHR,KUL,7322
1593,LHR,LAS,4982
1594,LHR,LAX,7322
1595,LHR,LOS,3313
1596,LHR,MAD,7322
1597,LHR,MEX,6472
1598,LHR,MIA,7322
1599,LHR,MNL,4631
1600,LHR,NBO,3313
1601,LHR,ORD,7322
1602,LHR,PEK,7322
1603,LHR,PHX,3954
1604,LHR,PVG,7322
1605,LHR,SEA,6864
1606,LHR,SFO,7322
1607,LHR,SIN,7322
1608,LHR,SVO,6087
1609,LHR,TUN,2426
1610,LHR,YYZ,7322
1611,MAD,ALG,4119
1612,MAD,AMS,11121
1613,MAD,ATL,11121
1614,MAD,BCN,8114
1615,MAD,BKK,11121
1616,MAD,BOG,6005
1617,MAD,BOS,8114
1618,MAD,CAI,10425
1619,MAD,CDG,11121
1620,MAD,CLO,629
1621,MAD,CMN,5512
1622,MAD,DFW,11121
1623,MAD,DOH,11121
1624,MAD,DXB,11121
1625,MAD,EWR,11121
1626,MAD,EZE,5512
1627,MAD,FRA,11121
1628,MAD,GRU,11121
1629,MAD,ICN,11121
1630,MAD,IST,11121
1631,MAD,JED,9830
1632,MAD,JFK,11121
1633,MAD,LAX,11121
1634,MAD,LGW,4119
1635,MAD,LHR,11121
1636,MAD,LIM,5512
1637,MAD,LOS,5033
1638,MAD,MEX,9830
1639,MAD,MIA,11121
1640,MAD,ORD,11121
1641,MAD,PEK,11121
1642,MAD,SCL,4119
1643,MAD,SVO,9246
1644,MAD,TUN,3686
1645,PEK,ADD,4786
1646,PEK,ALG,3283
1647,PEK,AMS,8864
1648,PEK,BKK,8864
1649,PEK,CAI,8309
1650,PEK,CAN,8864
1651,PEK,CDG,8864
1652,PEK,CGK,5191
1653,PEK,CKG,4011
1654,PEK,DEL,8309
1655,PEK,DOH,8864
1656,PEK,DXB,8864
1657,PEK,EWR,8864
1658,PEK,FRA,8864
1659,PEK,HGH,3283
1660,PEK,HKG,8864
1661,PEK,HND,4393
1662,PEK,IAH,8864
1663,PEK,ICN,8864
1664,PEK,IST,8864
1665,PEK,JFK,8864
1666,PEK,JNB,6031
1667,PEK,KMG,4011
1668,PEK,KUL,8864
1669,PEK,LAX,8864
1670,PEK,LGW,3283
1671,PEK,LHR,8864
1672,PEK,MAD,8864
1673,PEK,MNL,5606
1674,PEK,ORD,8864
1675,PEK,PVG,8864
1676,PEK,SEA,8309
1677,PEK,SFO,8864
1678,PEK,SGN,5606
1679,PEK,SHA,1418
1680,PEK,SIN,8864
1681,PEK,SVO,7369
1682,PEK,SYD,7369
1683,PEK,SZX,2937
1684,PEK,TPE,8864
1685,PEK,XIY,2605
1686,PEK,YYZ,8864
1687,SVO,ALG,4361
1688,SVO,AMS,11774
1689,SVO,BCN,8591
1690,SVO,BKK,11774
1691,SVO,CAI,11038
1692,SVO,CAN,11774
1693,SVO,CDG,11774
1694,SVO,CMN,5835
1695,SVO,DEL,11038
1696,SVO,DXB,11774
1697,SVO,FRA,11774
1698,SVO,HKG,11774
1699,SVO,HRG,930
1700,SVO,ICN,11774
1701,SVO,IST,11774
1702,SVO,JFK,11774
1703,SVO,LAX,11774
1704,SVO,LHR,11774
1705,SVO,MAD,11774
1706,SVO,MIA,11774
1707,SVO,PEK,11774
1708,SVO,PVG,11774
1709,SVO,SGN,7447
1710,SVO,YYZ,11774
1711,TUN,ALG,3225
1712,TUN,AMS,8708
1713,TUN,BCN,6354
1714,TUN,CAI,8164
1715,TUN,CDG,8708
1716,TUN,CMN,4316
1717,TUN,DOH,8708
1718,TUN,DXB,8708
1719,TUN,FRA,8708
1720,TUN,IST,8708
1721,TUN,JED,7697
1722,TUN,LHR,8708
1723,TUN,MAD,8708
1724,ATL,AMS,11602
1725,ATL,BOG,6265
1726,ATL,BOS,8465
1727,ATL,BSB,1205
1728,ATL,CDG,11602
1729,ATL,CLT,7895
1730,ATL,DEN,6794
1731,ATL,DFW,11602
1732,ATL,DXB,11602
1733,ATL,EWR,11602
1734,ATL,EZE,5750
1735,ATL,FRA,11602
1736,ATL,GRU,11602
1737,ATL,IAH,11602
1738,ATL,ICN,11602
1739,ATL,JFK,11602
1740,ATL,JNB,7895
1741,ATL,LAS,7895
1742,ATL,LAX,11602
1743,ATL,LHR,11602
1744,ATL,LIM,5750
1745,ATL,LOS,5250
1746,ATL,MAD,11602
1747,ATL,MCO,7895
1748,ATL,MEX,10255
1749,ATL,MIA,11602
1750,ATL,ORD,11602
1751,ATL,PHX,6265
1752,ATL,SCL,4297
1753,ATL,SEA,10876
1754,ATL,SFO,11602
1755,ATL,YYZ,11602
1756,BCN,ALG,4413
1757,BCN,AMS,11914
1758,BCN,BOG,6433
1759,BCN,CAI,11169
1760,BCN,CDG,11914
1761,BCN,CMN,5905
1762,BCN,DOH,11914
1763,BCN,DXB,11914
1764,BCN,EWR,11914
1765,BCN,EZE,5905
1766,BCN,FRA,11914
1767,BCN,GRU,11914
1768,BCN,IST,11914
1769,BCN,JFK,11914
1770,BCN,LGW,4413
1771,BCN,LHR,11914
1772,BCN,MAD,11914
1773,BCN,MIA,11914
1774,BCN,SIN,11914
1775,BCN,SVO,9905
1776,BCN,TUN,3948
1777,BCN,YYZ,11914
1778,BKK,ADD,6181
1779,BKK,AKL,3794
1780,BKK,AMS,11447
1781,BKK,BOM,6703
1782,BKK,CAI,10731
1783,BKK,CAN,11447
1784,BKK,CDG,11447
1785,BKK,CGK,6703
1786,BKK,CKG,5180
1787,BKK,DEL,10731
1788,BKK,DOH,11447
1789,BKK,DXB,11447
1790,BKK,FRA,11447
1791,BKK,HKG,11447
1792,BKK,HND,5673
1793,BKK,ICN,11447
1794,BKK,IST,11447
1795,BKK,JNB,7789
1796,BKK,KMG,5180
1797,BKK,KUL,11447
1798,BKK,LHR,11447
1799,BKK,MAD,11447
1800,BKK,MEL,5673
1801,BKK,MNL,7240
1802,BKK,NBO,5180
1803,BKK,PEK,11447
1804,BKK,PVG,11447
1805,BKK,SGN,7240
1806,BKK,SIN,11447
1807,BKK,SVO,9517
1808,BKK,SYD,9517
1809,BKK,SZX,3794
1810,BKK,TPE,11447
1811,BOM,ADD,5442
1812,BOM,AMS,10078
1813,BOM,BKK,10078
1814,BOM,CAI,9447
1815,BOM,CDG,10078
1816,BOM,DEL,9447
1817,BOM,DOH,10078
1818,BOM,DXB,10078
1819,BOM,EWR,10078
1820,BOM,FRA,10078
1821,BOM,HKG,10078
1822,BOM,ICN,10078
1823,BOM,IST,10078
1824,BOM,JED,8908
1825,BOM,JNB,6858
1826,BOM,KUL,10078
1827,BOM,LHR,10078
1828,BOM,NBO,4560
1829,BOM,SIN,10078
1830,BOS,AMS,10887
1831,BOS,ATL,10887
1832,BOS,CDG,10887
1833,BOS,CLT,7409
1834,BOS,DEN,6376
1835,BOS,DFW,10887
1836,BOS,DXB,10887
1837,BOS,EWR,10887
1838,BOS,FRA,10887
1839,BOS,IAH,10887
1840,BOS,JFK,10887
1841,BOS,LAS,7409
1842,BOS,LAX,10887
1843,BOS,LHR,10887
1844,BOS,MAD,10887
1845,BOS,MCO,7409
1846,BOS,MIA,10887
1847,BOS,ORD,10887
1848,BOS,PHX,5879
1849,BOS,SEA,10206
1850,BOS,SFO,10887
1851,BOS,YYZ,10887
1852,CAI,ADD,7586
1853,CAI,ALG,5203
1854,CAI,AMS,14048
1855,CAI,BCN,10250
1856,CAI,BKK,14048
1857,CAI,BOM,8227
1858,CAI,CAN,14048
1859,CAI,CDG,14048
1860,CAI,CGK,8227
1861,CAI,CMN,6962
1862,CAI,DOH,14048
1863,CAI,DXB,14048
1864,CAI,FRA,14048
1865,CAI,HRG,1110
1866,CAI,IST,14048
1867,CAI,JED,12417
1868,CAI,JFK,14048
1869,CAI,JNB,9559
1870,CAI,LHR,14048
1871,CAI,LOS,6357
1872,CAI,MAD,14048
1873,CAI,NBO,6357
1874,CAI,PEK,14048
1875,CAI,SVO,11679
1876,CAI,TUN,4656
1877,CAI,YYZ,14048
1878,CAN,ADD,6459
1879,CAN,AKL,3964
1880,CAN,AMS,11962
1881,CAN,BKK,11962
1882,CAN,CAI,11213
1883,CAN,CDG,11962
1884,CAN,CGK,7005
1885,CAN,CKG,5413
1886,CAN,DEL,11213
1887,CAN,DMK,3085
1888,CAN,DOH,11962
1889,CAN,DXB,11962
1890,CAN,HGH,4430
1891,CAN,HKG,11962
1892,CAN,ICN,11962
1893,CAN,IST,11962
1894,CAN,JED,10573
1895,CAN,KMG,5413
1896,CAN,KUL,11962
1897,CAN,LAX,11962
1898,CAN,LHR,11962
1899,CAN,MEL,5928
1900,CAN,MNL,7565
1901,CAN,NBO,5413
1902,CAN,PEK,11962
1903,CAN,PVG,11962
1904,CAN,SGN,7565
1905,CAN,SHA,1913
1906,CAN,SIN,11962
1907,CAN,SVO,9945
1908,CAN,SYD,9945
1909,CAN,TPE,11962
1910,CAN,XIY,3516
1911,CDG,ADD,3860
1912,CDG,ALG,2648
1913,CDG,AMS,7148
1914,CDG,ATL,7148
1915,CDG,BCN,5216
1916,CDG,BKK,7148
1917,CDG,BOG,3860
1918,CDG,BOM,4186
1919,CDG,BOS,5216
1920,CDG,BSB,742
1921,CDG,CAI,6701
1922,CDG,CAN,7148
1923,CDG,CLT,4864
1924,CDG,CMN,3543
1925,CDG,DEL,6701
1926,CDG,DFW,7148
1927,CDG,DOH,7148
1928,CDG,DXB,7148
1929,CDG,EWR,7148
1930,CDG,EZE,3543
1931,CDG,FRA,7148
1932,CDG,GRU,7148
1933,CDG,HKG,7148
1934,CDG,HND,3543
1935,CDG,IAH,7148
1936,CDG,ICN,7148
1937,CDG,IST,7148
1938,CDG,JED,6318
1939,CDG,JFK,7148
1940,CDG,JNB,4864
1941,CDG,KUL,7148
1942,CDG,LAX,7148
1943,CDG,LGW,2648
1944,CDG,LHR,7148
1945,CDG,LIM,3543
1946,CDG,LOS,3235
1947,CDG,MAD,7148
1948,CDG,MEX,6318
1949,CDG,MIA,7148
1950,CDG,NBO,3235
1951,CDG,ORD,7148
1952,CDG,PEK,7148
1953,CDG,PVG,7148
1954,CDG,SCL,2648
1955,CDG,SEA,6701
1956,CDG,SFO,7148
1957,CDG,SGN,4521
1958,CDG,SIN,7148
1959,CDG,SVO,5943
1960,CDG,TPE,7148
1961,CDG,TUN,2369
1962,CDG,YYZ,7148
1963,CMN,ALG,3810
1964,CMN,AMS,10286
1965,CMN,BCN,7505
1966,CMN,CAI,9643
1967,CMN,CDG,10286
1968,CMN,DOH,10286
1969,CMN,DXB,10286
1970,CMN,FRA,10286
1971,CMN,GRU,10286
1972,CMN,IST,10286
1973,CMN,JED,9092
1974,CMN,JFK,10286
1975,CMN,LGW,3810
1976,CMN,LHR,10286
1977,CMN,MAD,10286
1978,CMN,SVO,8552
1979,CMN,TUN,3409
1980,CPT,AMS,5067
1981,CPT,DOH,5067
1982,CPT,DXB,5067
1983,CPT,JNB,3448
1984,CPT,LHR,5067
1985,DEL,ADD,6429
1986,DEL,AMS,11906
1987,DEL,BKK,11906
1988,DEL,BOM,6972
1989,DEL,CAN,11906
1990,DEL,CDG,11906
1991,DEL,DOH,11906
1992,DEL,DXB,11906
1993,DEL,EWR,11906
1994,DEL,FRA,11906
1995,DEL,HKG,11906
1996,DEL,ICN,11906
1997,DEL,IST,11906
1998,DEL,JED,10523
1999,DEL,JFK,11906
2000,DEL,KUL,11906
2001,DEL,LHR,11906
2002,DEL,MEL,5901
2003,DEL,NBO,5388
2004,DEL,ORD,11906
2005,DEL,PEK,11906
2006,DEL,PVG,11906
2007,DEL,SIN,11906
2008,DEL,SVO,9898
2009,DEL,SYD,9898
2010,DEL,TPE,11906
2011,DFW,AMS,12185
2012,DFW,ATL,12185
2013,DFW,BOG,6580
2014,DFW,BOS,8891
2015,DFW,CDG,12185
2016,DFW,CLT,8291
2017,DFW,DEN,7135
2018,DFW,DXB,12185
2019,DFW,EWR,12185
2020,DFW,EZE,6039
2021,DFW,FRA,12185
2022,DFW,GRU,12185
2023,DFW,IAH,12185
2024,DFW,ICN,12185
2025,DFW,JFK,12185
2026,DFW,LAS,8291
2027,DFW,LAX,12185
2028,DFW,LHR,12185
2029,DFW,LIM,6039
2030,DFW,MAD,12185
2031,DFW,MCO,8291
2032,DFW,MEX,10770
2033,DFW,MIA,12185
2034,DFW,ORD,12185
2035,DFW,PHX,6580
2036,DFW,SCL,4513
2037,DFW,SEA,11423
2038,DFW,SFO,12185
2039,DFW,YYZ,12185
2040,DOH,ADD,5479
2041,DOH,ALG,3758
2042,DOH,AMS,10146
2043,DOH,BCN,7403
2044,DOH,BKK,10146
2045,DOH,BOM,5942
2046,DOH,CAI,9511
2047,DOH,CAN,10146
2048,DOH,CDG,10146
2049,DOH,CGK,5942
2050,DOH,CKG,4591
2051,DOH,CMN,5029
2052,DOH,DEL,9511
2053,DOH,DXB,10146
2054,DOH,FRA,10146
2055,DOH,GRU,10146
2056,DOH,HGH,3758
2057,DOH,HKG,10146
2058,DOH,IAH,10146
2059,DOH,ICN,10146
2060,DOH,IST,10146
2061,DOH,JED,8968
2062,DOH,JFK,10146
2063,DOH,JNB,6904
2064,DOH,KUL,10146
2065,DOH,LHR,10146
2066,DOH,LOS,4591
2067,DOH,MAD,10146
2068,DOH,MEL,5029
2069,DOH,MNL,6417
2070,DOH,NBO,4591
2071,DOH,ORD,10146
2072,DOH,PEK,10146
2073,DOH,PVG,10146
2074,DOH,SGN,6417
2075,DOH,SIN,10146
2076,DOH,TUN,3362
2077,DXB,ADD,4193
2078,DXB,ADL,1242
2079,DXB,ALG,2876
